lsoa_code,IMDScore
E01007703,17.037
E01007704,23.276
E01007705,10.174
E01007706,17.424
E01007707,16.779
E01007708,46.305
E01007709,8.042
E01007710,6.985
E01007711,11.759
E01007712,12.155
E01007713,9.273
E01007714,60.282
E01007715,62.774
E01007716,63.303
E01007717,43.191
E01007718,46.466
E01007719,58.234
E01007720,31.9
E01007721,59.005
E01007723,53.633
E01007724,16.493
E01007725,15.8
E01007726,49.348
E01007727,53.202
E01007728,24.556
E01007729,60.698
E01007730,50.881
E01007731,24.669
E01007732,53.301
E01007733,39.212
E01007734,54.51
E01007735,67.133
E01007736,70.649
E01007737,68.626
E01007738,61.744
E01007739,65.032
E01007740,38.432
E01007741,12.787
E01007742,24.476
E01007743,13.016
E01007744,28.537
E01007745,35.251
E01007746,26.242
E01007747,27.497
E01007748,17.049
E01007749,8.264
E01007750,13.868
E01007751,19.545
E01007752,8.454
E01007753,17.302
E01007754,14.075
E01007755,13.037
E01007756,11.259
E01007757,21.729
E01007758,30.803
E01007759,42.647
E01007760,57.085
E01007761,27.946
E01007762,24.453
E01007763,45.39
E01007764,64.811
E01007765,27.275
E01007766,45.708
E01007767,39.725
E01007768,59.575
E01007769,65.519
E01007770,39.838
E01007771,17.47
E01007772,34.441
E01007773,35.143
E01007774,32.013
E01007775,59.336
E01007776,31.88
E01007777,30.438
E01007778,12.382
E01007779,38.721
E01007780,23.659
E01007781,30.009
E01007782,37.111
E01007783,45.691
E01007784,39.802
E01007785,21.107
E01007786,21.712
E01007787,13.54
E01007788,26.992
E01007789,38.064
E01007790,59.836
E01007791,47.322
E01007792,9.303
E01007793,32.589
E01007794,49.757
E01007795,14.877
E01007796,43.464
E01007797,24.803
E01007798,13.435
E01006570,25.045
E01006571,55.263
E01007800,35.008
E01006572,63.887
E01007801,13.035
E01007802,7.994
E01007803,19.1
E01007804,44.035
E01007805,40.138
E01007806,36.042
E01006162,6.877
E01006988,16.251
E01007807,27.977
E01007808,6.948
E01007809,55.098
E01007810,26.195
E01007811,12.375
E01007812,33.328
E01007813,17.856
E01007814,17.399
E01007815,41.941
E01007816,25.737
E01007817,30.497
E01007818,11.718
E01007819,24.02
E01007820,26.705
E01007821,28.433
E01007822,46.543
E01007823,19.256
E01007824,4.387
E01007825,7.615
E01007826,3.408
E01007827,12.097
E01007828,20.296
E01007829,15.049
E01007830,16.297
E01007831,12.713
E01007832,8.279
E01007833,16.972
E01007834,11.558
E01007835,14.499
E01007836,14.815
E01007838,18.86
E01007839,10.972
E01007841,14.137
E01007842,25.282
E01007843,35.211
E01007846,10.25
E01007847,44.469
E01007848,57.157
E01007849,40.257
E01007850,24.757
E01007851,57.431
E01007852,27.493
E01007853,15.035
E01007854,33.234
E01007855,42.074
E01007856,51.317
E01007857,46.856
E01007858,9.393
E01007859,10.062
E01007860,10.899
E01007861,3.332
E01007862,4.461
E01007863,6.602
E01007864,6.73
E01007865,6.792
E01007866,6.215
E01007867,10.805
E01007868,8.984
E01007869,48.717
E01007870,48.448
E01007871,40.808
E01007872,36.949
E01007873,50.969
E01007874,51.432
E01007875,61.418
E01007877,48.063
E01007878,43.829
E01007879,27.05
E01007881,39.341
E01007882,20.723
E01007883,59.24
E01007885,56.559
E01007886,54.353
E01007887,19.54
E01007888,9.254
E01007889,9.038
E01007890,8.906
E01007891,10.611
E01007892,53.08
E01007893,7.967
E01007894,18.637
E01007895,34.649
E01007896,5.861
E01007897,8.077
E01007898,9.188
E01007899,10.012
E01007900,28.55
E01007901,47.086
E01007902,52.419
E01007903,27.896
E01007904,59.458
E01007905,49.801
E01007906,40.411
E01007907,26.766
E01007908,16.485
E01007909,18.488
E01007910,37.294
E01007911,12.819
E01007912,19.717
E01007913,56.564
E01007914,42.042
E01007915,3.911
E01007916,50.218
E01007917,16.013
E01007918,9.353
E01007919,51.25
E01007920,3.924
E01007921,8.683
E01007922,4.797
E01007923,6.701
E01007924,19.48
E01007925,9.361
E01007926,6.461
E01007927,1.745
E01007928,2.603
E01007929,5.851
E01007930,1.931
E01007931,2.613
E01007932,4.366
E01007933,4.108
E01007934,5.573
E01007935,5.014
E01007936,5.424
E01007937,4.284
E01007938,3.989
E01007939,4.117
E01007940,55.043
E01007941,47.756
E01007942,42.758
E01007943,63.656
E01007944,60.292
E01007945,51.154
E01007946,54.101
E01007947,68.121
E01007948,56.605
E01007949,48.164
E01007950,45.068
E01007951,6.972
E01007952,3.37
E01007953,21.455
E01007954,3.471
E01007955,4.241
E01007956,4.467
E01007957,1.69
E01007958,1.881
E01007959,1.959
E01007960,6.333
E01007961,3.211
E01007962,14.575
E01007963,33.079
E01007964,26.416
E01007965,36.893
E01007966,27.157
E01007967,37.829
E01007968,37.693
E01007969,32.322
E01007970,70.205
E01007971,32.107
E01007972,13.295
E01007973,15.451
E01007974,14.435
E01007975,41.123
E01007976,32.174
E01007977,54.113
E01007978,22.19
E01007979,69.517
E01007980,18.711
E01007981,14.978
E01007982,41.672
E01007983,12.593
E01007984,6.174
E01007985,15.165
E01007986,11.899
E01007987,9.566
E01007988,9.389
E01007989,12.332
E01007990,19.834
E01007991,29.036
E01007992,12.912
E01007993,27.655
E01007994,9.188
E01007995,20.278
E01007996,18.249
E01007997,11.394
E01007998,41.518
E01007999,12.077
E01008000,21.504
E01008001,25.384
E01008002,13.86
E01008003,16.489
E01008004,29.945
E01008005,19.47
E01008006,13.137
E01008007,56.291
E01008008,41.291
E01008009,56.216
E01008010,34.66
E01008011,74.795
E01008012,52.104
E01008013,57.385
E01008014,37.368
E01008015,57.533
E01008016,30.978
E01008017,67.487
E01008018,57.893
E01008019,25.749
E01008020,16.647
E01008021,6.224
E01008022,64.028
E01008023,6.615
E01008024,19.172
E01008025,11.289
E01008027,31.594
E01008028,29.321
E01008029,33.633
E01008030,17.571
E01008031,22.551
E01008032,30.311
E01008033,16.204
E01008034,19.998
E01008035,9.342
E01008036,7.211
E01008037,44.649
E01008038,9.513
E01008039,12.605
E01008040,14.218
E01008041,7.786
E01008042,19.546
E01008043,6.967
E01008044,5.822
E01008045,20.214
E01008046,15.441
E01008047,7.528
E01008048,8.394
E01008049,13.163
E01008050,7.549
E01008051,21.02
E01008052,12.464
E01008053,43.696
E01008054,49.076
E01008055,47.653
E01008056,33.852
E01008057,46.916
E01008058,20.247
E01008059,53.339
E01008060,53.11
E01008061,49.659
E01008062,57.745
E01008063,35.516
E01008064,6.737
E01008065,52.996
E01008066,8.485
E01008067,17.948
E01008068,24.872
E01008069,5.77
E01008072,38.548
E01008073,21.688
E01008074,6.506
E01008075,57.547
E01008076,57.059
E01008077,36.902
E01008078,16.801
E01008079,8.087
E01008080,20.603
E01008081,49.725
E01008082,58.085
E01008083,59.482
E01008084,63.205
E01008085,47.604
E01008086,50.884
E01008087,17.236
E01008088,23.605
E01008089,37.438
E01008090,62.208
E01008091,20.404
E01008092,60.08
E01008093,23.383
E01008094,48.696
E01008095,31.407
E01008096,49.662
E01008097,58.511
E01008098,60.533
E01008099,18.69
E01008100,52.765
E01008101,42.159
E01008102,65.174
E01008103,54.815
E01008104,15.419
E01008105,17.645
E01008107,36.31
E01008108,26.629
E01008109,31.592
E01008111,16.509
E01008112,34.887
E01008113,18.947
E01008114,36.464
E01008115,25.469
E01008116,63.459
E01008117,57.132
E01008118,54.051
E01008119,65.589
E01008122,70.813
E01008123,52.796
E01008124,72.697
E01008125,33.029
E01008126,5.721
E01008128,11.754
E01008129,14.889
E01008130,10.045
E01008131,9.858
E01008132,3.749
E01008133,12.614
E01008134,15.077
E01008135,14.229
E01008136,21.987
E01008137,7.53
E01008138,34.221
E01008139,20.519
E01008140,13.729
E01008141,8.23
E01008142,23.708
E01008143,19.191
E01008144,22.85
E01008145,34.771
E01008146,4.126
E01008147,9.948
E01008148,29.158
E01008149,12.389
E01008150,22.11
E01008151,13.731
E01008152,14.99
E01008153,14.566
E01008154,13.285
E01008155,19.459
E01008156,6.845
E01008157,51.545
E01008158,32.269
E01008159,7.02
E01008160,17.625
E01008161,23.063
E01008162,24.266
E01008163,33.113
E01008164,50.676
E01008165,56.113
E01008166,34.293
E01008167,37.001
E01008168,32.819
E01008169,30.764
E01008170,50.601
E01008171,32.702
E01008172,21.678
E01008173,43.147
E01008174,25.882
E01008175,32.813
E01008176,15.016
E01008177,16.964
E01008178,19.037
E01008179,15.474
E01008180,47.09
E01008181,17.723
E01008182,29.086
E01008183,31.197
E01008184,8.425
E01008185,34.371
E01008186,43.006
E01008187,31.609
E01008188,11.507
E01008189,47.617
E01008190,18.886
E01008191,45.28
E01008192,32.534
E01008193,12.579
E01008194,7.59
E01008195,16.233
E01008196,17.883
E01008197,12.814
E01008198,22.393
E01008199,9.455
E01008200,7.728
E01008201,60.239
E01008202,30.957
E01008203,47.818
E01008204,62.669
E01008205,12.544
E01008206,20.228
E01008207,10.338
E01008208,29.111
E01008209,25.333
E01008210,37.968
E01008211,25.058
E01008212,61.565
E01008213,29.56
E01006573,51.749
E01006574,52.682
E01006575,34.117
E01006576,19.675
E01006577,15.615
E01006578,17.892
E01006579,12.013
E01006580,10.908
E01006581,10.447
E01006582,8.912
E01006583,3.939
E01006584,28.84
E01006585,57.44
E01006586,38.45
E01006587,27.049
E01006588,34.15
E01006589,13.145
E01006590,22.772
E01006591,17.286
E01006592,10.292
E01006593,20.646
E01006594,7.072
E01006595,19.545
E01006596,15.094
E01006597,10.028
E01006598,65.962
E01006599,55.247
E01006600,59.127
E01006603,58.445
E01006604,52.369
E01006605,49.145
E01006606,53.734
E01006607,57.631
E01006608,45.631
E01006609,55.378
E01006610,73.776
E01006611,82.675
E01006612,64.909
E01006613,53.795
E01006614,67.776
E01006615,66.636
E01006616,47.595
E01006617,23.884
E01006618,47.17
E01006619,26.75
E01006620,25.6
E01006621,17.349
E01006622,9.198
E01006623,14.644
E01006624,40.199
E01006625,24.23
E01006626,27.166
E01006627,33
E01006628,22.042
E01006629,31.521
E01006630,70.809
E01006632,54.076
E01006633,69.246
E01006637,56.543
E01006638,70.825
E01006639,32.885
E01006640,21.878
E01006641,23.01
E01006642,65.633
E01006643,61.279
E01006644,51.819
E01006645,65.909
E01006646,65.01
E01006647,74.341
E01006648,48.627
E01006651,12.412
E01006652,29.728
E01006653,46.026
E01006654,31.919
E01006655,39.513
E01006656,36.161
E01006657,42.922
E01006658,61.302
E01006659,61.249
E01006660,55.734
E01006661,62.019
E01006662,64.388
E01006663,48.813
E01006664,65.529
E01006665,19.422
E01006666,13.283
E01006667,35.672
E01006668,10.827
E01006669,21.22
E01006670,18.022
E01006671,32.485
E01006672,58.113
E01006673,54.618
E01006674,72.003
E01006675,53.824
E01006676,65.053
E01006677,73.333
E01006678,56.537
E01006679,65.143
E01006680,10.97
E01006681,29.696
E01006682,8.792
E01006683,12.055
E01006684,9.437
E01006685,16.482
E01006686,12.584
E01006687,19.924
E01006688,23.87
E01006689,12.219
E01006690,61.379
E01006691,69.234
E01006692,54.694
E01006693,64.417
E01006694,61.515
E01006695,74.929
E01006696,55.683
E01006697,62.436
E01006698,58.973
E01006699,68.487
E01006700,70.028
E01006701,56.553
E01006702,72.822
E01006703,72.673
E01006705,62.816
E01006706,68.114
E01006707,60.669
E01006708,47.487
E01006709,46.497
E01006710,39.34
E01006711,60.219
E01006712,40.337
E01006713,37.962
E01006716,48.926
E01006717,30.417
E01006718,40.793
E01006719,30.738
E01006720,61.756
E01006721,63.285
E01006722,35.357
E01006723,40.356
E01006724,20.722
E01006725,41.134
E01006726,45.831
E01006727,35.802
E01006728,66.041
E01006729,58.862
E01006730,57.15
E01006731,61.352
E01006732,65.932
E01006734,61.281
E01006735,69.181
E01006736,48.444
E01006737,53.978
E01006738,56.53
E01006739,57.27
E01006740,55.951
E01006741,54.692
E01006742,42.642
E01006743,31.969
E01006744,36.651
E01006745,45.859
E01006746,54.465
E01006747,23.833
E01006748,33.541
E01006751,39.982
E01006752,52.574
E01006753,60.784
E01006754,61.31
E01006755,64.483
E01006756,60.006
E01006757,58.579
E01006758,58.134
E01006759,48.364
E01006760,79.006
E01006761,61.799
E01006762,55.033
E01006763,46.699
E01006764,64.567
E01006765,42.759
E01006766,74.389
E01006767,63.673
E01006768,51.329
E01006769,46.219
E01006770,48.884
E01006771,66.012
E01006772,37.396
E01006773,17.63
E01006774,11.277
E01006775,67.548
E01006776,47.104
E01006778,70.381
E01006779,72.513
E01006780,32.809
E01006781,19.133
E01006782,39.488
E01006783,40.978
E01006784,35.773
E01006785,43.297
E01006786,36.669
E01006787,54.351
E01006788,36.881
E01006790,72.566
E01006791,66.9
E01006792,13.427
E01006793,29.785
E01006794,15.93
E01006795,13.435
E01006796,6.606
E01006797,42.41
E01006798,13.776
E01006799,31.387
E01006800,13.262
E01006801,15.171
E01006802,20.449
E01006803,15.703
E01006804,20.212
E01006805,27.752
E01006806,7.578
E01006807,8.026
E01006808,11.854
E01006809,10.685
E01006810,11.958
E01006811,34.017
E01006812,51.739
E01006813,34.467
E01006814,13.068
E01006815,30.586
E01006816,59.972
E01006817,74.358
E01006818,17
E01006819,33.94
E01006820,58.219
E01006821,69.907
E01006822,9.558
E01006823,7.371
E01006824,8.872
E01006825,5.971
E01006826,42.733
E01006827,10.752
E01006828,7.698
E01006829,11.429
E01006830,53.884
E01006831,31.268
E01006832,38.304
E01006833,21.599
E01006834,56.307
E01006835,28.737
E01006836,33.028
E01006837,25.921
E01006838,34.672
E01006839,27.099
E01006840,20.795
E01006841,8.993
E01006842,39.32
E01006843,26.526
E01006844,58.127
E01006845,37.02
E01006846,23.94
E01006847,55.817
E01006848,24.707
E01006849,55.229
E01006850,48.166
E01006851,24.221
E01006852,12.664
E01006853,22.065
E01006854,27.133
E01006855,32.87
E01006856,13.365
E01006857,8.54
E01006858,39.829
E01006859,8.651
E01006860,29.532
E01006861,50.065
E01006862,35.459
E01006863,53.24
E01006864,19.349
E01006865,53.881
E01006866,39.792
E01006867,14.959
E01006868,34.617
E01006869,41.902
E01006870,46.381
E01006871,60.017
E01006872,65.045
E01006873,75.142
E01006874,81
E01006875,55.342
E01006876,38.103
E01006877,65.324
E01006878,27.301
E01006879,41.28
E01006880,72.419
E01006881,59.045
E01006882,8.611
E01006883,13.753
E01006884,14.403
E01006885,12.947
E01006886,10.277
E01006887,21.639
E01006888,10.435
E01006889,8.934
E01006890,26.706
E01006891,17.249
E01006892,19.143
E01006893,23.17
E01006894,18.24
E01006895,7.938
E01006896,22.036
E01006897,25.825
E01006898,40.354
E01006899,36.843
E01006900,18.301
E01006901,17.226
E01006903,54.836
E01006904,29.469
E01006905,56.235
E01006906,26.894
E01006907,38.578
E01006908,60.768
E01006909,74.52
E01006910,39.965
E01006911,17.475
E01006912,40.867
E01006913,51.363
E01006914,6.471
E01006915,33.517
E01006916,27.781
E01006917,6.29
E01006918,16.599
E01006919,51.547
E01006920,17.079
E01006921,10.243
E01006922,10.46
E01006923,12.032
E01006924,42.802
E01006925,29.564
E01006926,4.417
E01006927,15.515
E01006928,8.868
E01006929,20.387
E01006930,19.993
E01006931,8.997
E01006932,6.115
E01006933,19.937
E01006934,19.481
E01006935,14.507
E01006936,8.707
E01006937,7.167
E01006938,11.889
E01006939,15.042
E01006940,11.557
E01006941,14.802
E01006942,18.739
E01006943,5.083
E01006944,33.529
E01006945,40.356
E01006946,18.617
E01006947,12.53
E01006948,40.465
E01006949,16.563
E01006950,51.794
E01006951,18.584
E01006952,66.597
E01006953,42.617
E01006954,25.703
E01006955,15.531
E01006956,37.337
E01006957,54.739
E01006958,37.867
E01006959,29.047
E01006960,29.871
E01006961,61.295
E01006962,37.74
E01006963,73.993
E01006964,57.298
E01006965,52.744
E01006966,41.9
E01006967,65.193
E01006968,55.692
E01006969,33.442
E01006970,34.175
E01006971,21.479
E01006972,18.288
E01006973,14.093
E01006974,7.398
E01006976,25.806
E01006977,40.377
E01006978,19.704
E01006979,60.232
E01006980,62.534
E01006981,51.503
E01006982,27.937
E01006983,21.602
E01006984,55.111
E01006985,4.461
E01006986,8.187
E01006989,8.348
E01006163,6.653
E01006990,4.112
E01006164,10.536
E01006165,13.092
E01006166,17.253
E01006167,44.32
E01006168,52.615
E01006169,12.318
E01006170,11.16
E01006171,29.784
E01006172,11.67
E01006173,5.674
E01006174,9.379
E01006175,40.402
E01006176,14.302
E01006177,30.897
E01006178,8.217
E01006179,31.008
E01006180,20.276
E01006181,23.913
E01006182,13.964
E01006183,13.054
E01006184,25.119
E01006185,39.552
E01006186,25.167
E01006187,25.992
E01006188,25.842
E01006189,23.902
E01006190,4.279
E01006191,4.296
E01006192,6.14
E01006193,5.237
E01006194,9.323
E01006195,3.6
E01006196,5.809
E01006197,10.195
E01006198,20.546
E01006199,20.116
E01006200,18.753
E01006201,18.197
E01006202,17.623
E01006203,4.458
E01006204,8.869
E01006205,4.167
E01006206,19.759
E01006207,44.34
E01006208,16.03
E01006209,5.667
E01006210,9.386
E01006211,25.928
E01006212,19.872
E01006213,52.268
E01006214,39.323
E01006215,54.815
E01006216,16.455
E01006217,29.916
E01006218,39.471
E01006219,24.436
E01006220,31.996
E01006221,15.434
E01006222,7.946
E01006223,23.397
E01006224,7.873
E01006225,11.707
E01006226,16.932
E01006227,16.399
E01006228,24.227
E01006229,8.594
E01006230,9.809
E01006231,12.474
E01006232,9.794
E01006233,7.601
E01006234,17.49
E01006235,33.005
E01006236,11.642
E01006237,3.994
E01006238,34.356
E01006239,55.565
E01006240,66.046
E01006241,44.002
E01006242,22.267
E01006243,11.129
E01006244,43.301
E01006245,14.546
E01006246,32.663
E01006247,17.714
E01006248,73.622
E01006249,46.158
E01006250,7.469
E01006251,12.717
